"taxon"	"run"	"eee_run"	"count_type"	"cutoff_type"	"cutoff"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"duplicate_bin_records"	"remaining_dups"	"remaining_dup_records"	"false_pos"	"false_neg"	"finbol_clusters"	"removed_finbol_clusters"	"spp_in_known"	"found_spp_in_known"	"clusters_in_known"	"spurious"	"remaining_spurious"	"false_pos_finbol"	"false_neg_spurious"	"false_pos_comb"	"false_neg_comb"
"Diptera"	123	2	"raw"	"max"	7	17459	4477	7824	282	708	1120	160	195	0.0360429447852761	0.225988700564972	1928	17	363	162	314	104	47	0.0088174273858921	0.451923076923077	0.0306603773584906	0.254926108374384
"Diptera"	124	2	"raw"	"max"	8	17459	4524	7824	295	708	1120	157	192	0.0377044989775051	0.221751412429379	1928	17	363	162	314	104	47	0.0088174273858921	0.451923076923077	0.0319934372436423	0.251231527093596
"Diptera"	125	2	"raw"	"max"	9	17459	4580	7824	305	708	1120	153	185	0.0389826175869121	0.216101694915254	1928	17	363	162	314	104	47	0.0088174273858921	0.451923076923077	0.0330188679245283	0.246305418719212
"Diptera"	126	2	"raw"	"max"	10	17459	4620	7824	310	708	1120	150	181	0.0396216768916155	0.211864406779661	1928	17	363	162	314	104	47	0.0088174273858921	0.451923076923077	0.0335315832649713	0.242610837438424
"Diptera"	127	3	"raw"	"max"	2	17459	4126	7824	222	708	1120	209	250	0.0283742331288344	0.295197740112994	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0244052502050861	0.314039408866995
"Diptera"	128	3	"raw"	"max"	3	17459	4187	7824	227	708	1120	191	230	0.0290132924335378	0.269774011299435	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0249179655455291	0.291871921182266
"Diptera"	129	3	"raw"	"max"	4	17459	4223	7824	233	708	1120	184	223	0.029780163599182	0.259887005649718	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0255332239540607	0.283251231527094
"Diptera"	130	3	"raw"	"max"	5	17459	4289	7824	246	708	1120	182	219	0.031441717791411	0.257062146892655	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0268662838392125	0.280788177339901
"Diptera"	131	3	"raw"	"max"	6	17459	4334	7824	254	708	1120	177	213	0.0324642126789366	0.25	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0276866283839212	0.274630541871921
"Diptera"	132	3	"raw"	"max"	7	17459	4381	7824	267	708	1120	176	212	0.0341257668711656	0.248587570621469	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.029019688269073	0.273399014778325
"Diptera"	133	3	"raw"	"max"	8	17459	4427	7824	280	708	1120	174	210	0.0357873210633947	0.245762711864407	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0303527481542248	0.270935960591133
"Diptera"	134	3	"raw"	"max"	9	17459	4483	7824	290	708	1120	171	204	0.0370654396728016	0.241525423728814	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0313781788351107	0.267241379310345
"Diptera"	135	3	"raw"	"max"	10	17459	4525	7824	296	708	1120	169	201	0.0378323108384458	0.238700564971751	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0319934372436423	0.264778325123153
"Diptera"	136	4	"raw"	"max"	2	17459	4202	7824	229	708	1120	206	248	0.0292689161554192	0.290960451977401	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0252255947497949	0.310344827586207
"Diptera"	137	4	"raw"	"max"	3	17459	4263	7824	234	708	1120	188	228	0.0299079754601227	0.265536723163842	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0257383100902379	0.288177339901478
"Diptera"	138	4	"raw"	"max"	4	17459	4299	7824	240	708	1120	181	221	0.0306748466257669	0.255649717514124	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0263535684987695	0.279556650246305
"Diptera"	139	4	"raw"	"max"	5	17459	4366	7824	254	708	1120	179	217	0.0324642126789366	0.252824858757062	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0277891714520098	0.277093596059113
"Diptera"	140	4	"raw"	"max"	6	17459	4409	7824	262	708	1120	174	211	0.0334867075664622	0.245762711864407	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0286095159967186	0.270935960591133
"Diptera"	141	4	"raw"	"max"	7	17459	4455	7824	275	708	1120	172	209	0.0351482617586912	0.242937853107345	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0299425758818704	0.268472906403941
"Diptera"	142	4	"raw"	"max"	8	17459	4500	7824	288	708	1120	170	207	0.0368098159509202	0.240112994350282	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0312756357670222	0.266009852216749
"Diptera"	143	4	"raw"	"max"	9	17459	4555	7824	298	708	1120	167	201	0.0380879345603272	0.235875706214689	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0323010664479081	0.262315270935961
"Diptera"	144	4	"raw"	"max"	10	17459	4594	7824	303	708	1120	164	197	0.0387269938650307	0.231638418079096	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0328137817883511	0.258620689655172
"Diptera"	145	5	"raw"	"max"	2	17459	4136	7824	222	708	1120	207	248	0.0283742331288344	0.292372881355932	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0244052502050861	0.311576354679803
"Diptera"	146	5	"raw"	"max"	3	17459	4197	7824	227	708	1120	189	228	0.0290132924335378	0.266949152542373	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0249179655455291	0.289408866995074
"Diptera"	147	5	"raw"	"max"	4	17459	4233	7824	233	708	1120	182	221	0.029780163599182	0.257062146892655	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0255332239540607	0.280788177339901
"Diptera"	148	5	"raw"	"max"	5	17459	4299	7824	246	708	1120	180	217	0.031441717791411	0.254237288135593	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0268662838392125	0.278325123152709
"Diptera"	149	5	"raw"	"max"	6	17459	4344	7824	254	708	1120	175	211	0.0324642126789366	0.247175141242938	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0276866283839212	0.272167487684729
"Diptera"	150	5	"raw"	"max"	7	17459	4391	7824	267	708	1120	174	210	0.0341257668711656	0.245762711864407	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.029019688269073	0.270935960591133
"Diptera"	151	5	"raw"	"max"	8	17459	4437	7824	280	708	1120	172	208	0.0357873210633947	0.242937853107345	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0303527481542248	0.268472906403941
"Diptera"	152	5	"raw"	"max"	9	17459	4493	7824	290	708	1120	169	202	0.0370654396728016	0.238700564971751	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0313781788351107	0.264778325123153
"Diptera"	153	5	"raw"	"max"	10	17459	4535	7824	296	708	1120	167	199	0.0378323108384458	0.235875706214689	1928	16	363	162	314	104	46	0.0082987551867219	0.442307692307692	0.0319934372436423	0.262315270935961
"Diptera"	154	6	"raw"	"max"	2	17459	4212	7824	229	708	1120	204	246	0.0292689161554192	0.288135593220339	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0252255947497949	0.307881773399015
"Diptera"	155	6	"raw"	"max"	3	17459	4273	7824	234	708	1120	186	226	0.0299079754601227	0.26271186440678	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0257383100902379	0.285714285714286
"Diptera"	156	6	"raw"	"max"	4	17459	4309	7824	240	708	1120	179	219	0.0306748466257669	0.252824858757062	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0263535684987695	0.277093596059113
"Diptera"	157	6	"raw"	"max"	5	17459	4376	7824	254	708	1120	177	215	0.0324642126789366	0.25	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0277891714520098	0.274630541871921
"Diptera"	158	6	"raw"	"max"	6	17459	4419	7824	262	708	1120	172	209	0.0334867075664622	0.242937853107345	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0286095159967186	0.268472906403941
"Diptera"	159	6	"raw"	"max"	7	17459	4465	7824	275	708	1120	170	207	0.0351482617586912	0.240112994350282	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0299425758818704	0.266009852216749
"Diptera"	160	6	"raw"	"max"	8	17459	4510	7824	288	708	1120	168	205	0.0368098159509202	0.23728813559322	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0312756357670222	0.263546798029557
"Diptera"	161	6	"raw"	"max"	9	17459	4565	7824	298	708	1120	165	199	0.0380879345603272	0.233050847457627	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0323010664479081	0.259852216748768
"Diptera"	162	6	"raw"	"max"	10	17459	4604	7824	303	708	1120	162	195	0.0387269938650307	0.228813559322034	1928	17	363	162	314	104	46	0.0088174273858921	0.442307692307692	0.0328137817883511	0.25615763546798
"Diptera"	163	7	"raw"	"max"	2	17459	4339	7824	248	708	1120	180	218	0.0316973415132924	0.254237288135593	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0274815422477441	0.278325123152709
"Diptera"	164	7	"raw"	"max"	3	17459	4400	7824	253	708	1120	162	198	0.0323364008179959	0.228813559322034	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.027994257588187	0.25615763546798
"Diptera"	165	7	"raw"	"max"	4	17459	4436	7824	259	708	1120	155	191	0.0331032719836401	0.218926553672316	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0286095159967186	0.247536945812808
"Diptera"	166	7	"raw"	"max"	5	17459	4501	7824	272	708	1120	153	187	0.0347648261758691	0.216101694915254	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0299425758818704	0.245073891625616
"Diptera"	167	7	"raw"	"max"	6	17459	4546	7824	280	708	1120	148	181	0.0357873210633947	0.209039548022599	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0307629204265792	0.238916256157635
"Diptera"	168	7	"raw"	"max"	7	17459	4592	7824	293	708	1120	147	180	0.0374488752556237	0.207627118644068	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0320959803117309	0.237684729064039
"Diptera"	169	7	"raw"	"max"	8	17459	4638	7824	306	708	1120	145	178	0.0391104294478528	0.204802259887006	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0334290401968827	0.235221674876847
"Diptera"	170	7	"raw"	"max"	9	17459	4693	7824	316	708	1120	142	172	0.0403885480572597	0.200564971751412	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0344544708777687	0.231527093596059
"Diptera"	171	7	"raw"	"max"	10	17459	4732	7824	322	708	1120	140	169	0.0411554192229039	0.19774011299435	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0350697292863002	0.229064039408867
"Diptera"	172	8	"raw"	"max"	2	17459	4415	7824	254	708	1120	181	218	0.0324642126789366	0.255649717514124	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0280968006562756	0.279556650246305
"Diptera"	173	8	"raw"	"max"	3	17459	4476	7824	259	708	1120	163	198	0.0331032719836401	0.230225988700565	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0286095159967186	0.257389162561576
"Diptera"	174	8	"raw"	"max"	4	17459	4512	7824	265	708	1120	156	191	0.0338701431492843	0.220338983050847	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0292247744052502	0.248768472906404
"Diptera"	175	8	"raw"	"max"	5	17459	4578	7824	279	708	1120	154	187	0.035659509202454	0.217514124293785	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0306603773584906	0.246305418719212
"Diptera"	176	8	"raw"	"max"	6	17459	4621	7824	287	708	1120	149	181	0.0366820040899795	0.21045197740113	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0314807219031993	0.240147783251232
"Diptera"	177	8	"raw"	"max"	7	17459	4666	7824	300	708	1120	147	179	0.0383435582822086	0.207627118644068	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0328137817883511	0.237684729064039
"Diptera"	178	8	"raw"	"max"	8	17459	4711	7824	313	708	1120	145	177	0.0400051124744376	0.204802259887006	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0341468416735029	0.235221674876847
"Diptera"	179	8	"raw"	"max"	9	17459	4765	7824	323	708	1120	142	171	0.0412832310838446	0.200564971751412	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0351722723543888	0.231527093596059
"Diptera"	180	8	"raw"	"max"	10	17459	4800	7824	328	708	1120	140	168	0.0419222903885481	0.19774011299435	1928	20	363	162	314	104	46	0.0103734439834025	0.442307692307692	0.0356849876948318	0.229064039408867
"Diptera"	181	9	"raw"	"max"	2	17459	4190	7824	235	708	1120	194	234	0.0300357873210634	0.274011299435028	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0259433962264151	0.29679802955665
"Diptera"	182	9	"raw"	"max"	3	17459	4251	7824	240	708	1120	176	214	0.0306748466257669	0.248587570621469	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0264561115668581	0.274630541871921
"Diptera"	183	9	"raw"	"max"	4	17459	4288	7824	247	708	1120	169	207	0.0315695296523517	0.238700564971751	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0271739130434783	0.266009852216749
"Diptera"	184	9	"raw"	"max"	5	17459	4353	7824	260	708	1120	167	203	0.0332310838445808	0.235875706214689	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.02850697292863	0.263546798029557
"Diptera"	185	9	"raw"	"max"	6	17459	4398	7824	268	708	1120	162	197	0.0342535787321063	0.228813559322034	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0293273174733388	0.257389162561576
"Diptera"	186	9	"raw"	"max"	7	17459	4445	7824	281	708	1120	161	196	0.0359151329243354	0.227401129943503	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0306603773584906	0.25615763546798
"Diptera"	187	9	"raw"	"max"	8	17459	4493	7824	294	708	1120	158	193	0.0375766871165644	0.22316384180791	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0319934372436423	0.252463054187192
"Diptera"	188	9	"raw"	"max"	9	17459	4549	7824	304	708	1120	155	187	0.0388548057259714	0.218926553672316	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0330188679245283	0.248768472906404
"Diptera"	189	9	"raw"	"max"	10	17459	4589	7824	310	708	1120	153	184	0.0396216768916155	0.216101694915254	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0336341263330599	0.246305418719212
"Diptera"	190	10	"raw"	"max"	2	17459	4253	7824	243	708	1120	193	233	0.031058282208589	0.272598870056497	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0267637407711239	0.295566502463054
"Diptera"	191	10	"raw"	"max"	3	17459	4314	7824	248	708	1120	175	213	0.0316973415132924	0.247175141242938	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0272764561115669	0.273399014778325
"Diptera"	192	10	"raw"	"max"	4	17459	4350	7824	254	708	1120	168	206	0.0324642126789366	0.23728813559322	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0278917145200984	0.264778325123153
"Diptera"	193	10	"raw"	"max"	5	17459	4416	7824	268	708	1120	166	202	0.0342535787321063	0.234463276836158	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0293273174733388	0.262315270935961
"Diptera"	194	10	"raw"	"max"	6	17459	4459	7824	276	708	1120	161	196	0.0352760736196319	0.227401129943503	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0301476620180476	0.25615763546798
"Diptera"	195	10	"raw"	"max"	7	17459	4506	7824	289	708	1120	159	194	0.0369376278118609	0.224576271186441	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0314807219031993	0.253694581280788
"Diptera"	196	10	"raw"	"max"	8	17459	4553	7824	302	708	1120	156	191	0.03859918200409	0.220338983050847	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0328137817883511	0.25
"Diptera"	197	10	"raw"	"max"	9	17459	4609	7824	312	708	1120	152	184	0.0398773006134969	0.214689265536723	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0338392124692371	0.245073891625616
"Diptera"	198	10	"raw"	"max"	10	17459	4646	7824	317	708	1120	150	181	0.0405163599182004	0.211864406779661	1928	18	363	162	314	104	47	0.0093360995850622	0.451923076923077	0.0343519278096801	0.242610837438424
"Diptera"	199	11	"raw"	"max"	2	17459	4312	7824	247	708	1120	184	223	0.0315695296523517	0.259887005649718	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0272764561115669	0.283251231527094
"Diptera"	200	11	"raw"	"max"	3	17459	4373	7824	252	708	1120	166	203	0.0322085889570552	0.234463276836158	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0277891714520098	0.261083743842365
"Diptera"	201	11	"raw"	"max"	4	17459	4409	7824	258	708	1120	159	196	0.0329754601226994	0.224576271186441	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0284044298605414	0.252463054187192
"Diptera"	202	11	"raw"	"max"	5	17459	4474	7824	271	708	1120	157	192	0.0346370143149284	0.221751412429379	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0297374897456932	0.25
"Diptera"	203	11	"raw"	"max"	6	17459	4519	7824	279	708	1120	152	186	0.035659509202454	0.214689265536723	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.030557834290402	0.24384236453202
"Diptera"	204	11	"raw"	"max"	7	17459	4565	7824	292	708	1120	151	185	0.037321063394683	0.213276836158192	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0318908941755537	0.242610837438424
"Diptera"	205	11	"raw"	"max"	8	17459	4611	7824	305	708	1120	149	183	0.0389826175869121	0.21045197740113	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0332239540607055	0.240147783251232
"Diptera"	206	11	"raw"	"max"	9	17459	4666	7824	315	708	1120	146	177	0.040260736196319	0.206214689265537	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0342493847415915	0.236453201970443
"Diptera"	207	11	"raw"	"max"	10	17459	4705	7824	321	708	1120	144	174	0.0410276073619632	0.203389830508475	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0348646431501231	0.233990147783251
"Diptera"	208	12	"raw"	"max"	2	17459	4387	7824	253	708	1120	185	223	0.0323364008179959	0.261299435028249	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0278917145200984	0.28448275862069
"Diptera"	209	12	"raw"	"max"	3	17459	4448	7824	258	708	1120	167	203	0.0329754601226994	0.235875706214689	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0284044298605414	0.262315270935961
"Diptera"	210	12	"raw"	"max"	4	17459	4484	7824	264	708	1120	160	196	0.0337423312883436	0.225988700564972	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.029019688269073	0.253694581280788
"Diptera"	211	12	"raw"	"max"	5	17459	4550	7824	278	708	1120	158	192	0.0355316973415133	0.22316384180791	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0304552912223134	0.251231527093596
"Diptera"	212	12	"raw"	"max"	6	17459	4593	7824	286	708	1120	153	186	0.0365541922290389	0.216101694915254	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0312756357670222	0.245073891625616
"Diptera"	213	12	"raw"	"max"	7	17459	4638	7824	299	708	1120	151	184	0.0382157464212679	0.213276836158192	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0326086956521739	0.242610837438424
"Diptera"	214	12	"raw"	"max"	8	17459	4683	7824	312	708	1120	149	182	0.0398773006134969	0.21045197740113	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0339417555373257	0.240147783251232
"Diptera"	215	12	"raw"	"max"	9	17459	4737	7824	322	708	1120	146	176	0.0411554192229039	0.206214689265537	1928	19	363	162	314	104	46	0.0098547717842323	0.442307692307692	0.0349671862182116	0.236453201970443
