"taxon"	"run"	"eee_run"	"count_type"	"cutoff_type"	"cutoff"	"clusters"	"removed_clusters"	"unique_bins"	"removed_uniques"	"duplicate_bins"	"remaining_dups"	"false_pos"	"false_neg"
"Hymenoptera"	48	6	"calibrated"	"sum"	4	15886	3753	5680	206	491	222	0.0362676056338028	0.45213849287169
"Hymenoptera"	49	6	"calibrated"	"sum"	5	15886	3791	5680	213	491	219	0.0375	0.446028513238289
"Hymenoptera"	50	6	"calibrated"	"sum"	6	15886	3842	5680	222	491	218	0.0390845070422535	0.443991853360489
"Hymenoptera"	51	6	"calibrated"	"sum"	7	15886	3898	5680	226	491	216	0.0397887323943662	0.439918533604888
"Hymenoptera"	52	6	"calibrated"	"sum"	8	15886	3970	5680	238	491	215	0.0419014084507042	0.437881873727088
"Hymenoptera"	53	6	"calibrated"	"sum"	9	15886	4025	5680	250	491	214	0.0440140845070423	0.435845213849287
"Hymenoptera"	54	6	"calibrated"	"sum"	10	15886	4080	5680	260	491	214	0.0457746478873239	0.435845213849287
"Hymenoptera"	55	7	"calibrated"	"sum"	2	15886	3770	5680	189	491	210	0.0332746478873239	0.427698574338086
"Hymenoptera"	56	7	"calibrated"	"sum"	3	15886	3788	5680	190	491	210	0.0334507042253521	0.427698574338086
"Hymenoptera"	57	7	"calibrated"	"sum"	4	15886	3824	5680	195	491	209	0.034330985915493	0.425661914460285
"Hymenoptera"	58	7	"calibrated"	"sum"	5	15886	3863	5680	202	491	206	0.0355633802816901	0.419551934826884
"Hymenoptera"	59	7	"calibrated"	"sum"	6	15886	3916	5680	211	491	205	0.0371478873239437	0.417515274949084
"Hymenoptera"	60	7	"calibrated"	"sum"	7	15886	3974	5680	215	491	203	0.0378521126760563	0.413441955193483
"Hymenoptera"	61	7	"calibrated"	"sum"	8	15886	4047	5680	227	491	202	0.0399647887323944	0.411405295315682
"Hymenoptera"	62	7	"calibrated"	"sum"	9	15886	4101	5680	240	491	201	0.0422535211267606	0.409368635437882
"Hymenoptera"	63	7	"calibrated"	"sum"	10	15886	4154	5680	250	491	201	0.0440140845070423	0.409368635437882
"Hymenoptera"	64	8	"calibrated"	"sum"	2	15886	3853	5680	208	491	206	0.0366197183098592	0.419551934826884
"Hymenoptera"	65	8	"calibrated"	"sum"	3	15886	3871	5680	209	491	206	0.0367957746478873	0.419551934826884
"Hymenoptera"	66	8	"calibrated"	"sum"	4	15886	3907	5680	214	491	206	0.0376760563380282	0.419551934826884
"Hymenoptera"	67	8	"calibrated"	"sum"	5	15886	3945	5680	221	491	203	0.0389084507042253	0.413441955193483
"Hymenoptera"	68	8	"calibrated"	"sum"	6	15886	3995	5680	230	491	202	0.0404929577464789	0.411405295315682
"Hymenoptera"	69	8	"calibrated"	"sum"	7	15886	4051	5680	234	491	200	0.0411971830985915	0.407331975560081
"Hymenoptera"	70	8	"calibrated"	"sum"	8	15886	4123	5680	246	491	199	0.0433098591549296	0.405295315682281
"Hymenoptera"	71	8	"calibrated"	"sum"	9	15886	4178	5680	258	491	198	0.0454225352112676	0.403258655804481
"Hymenoptera"	72	8	"calibrated"	"sum"	10	15886	4233	5680	268	491	198	0.0471830985915493	0.403258655804481
"Hymenoptera"	73	9	"calibrated"	"sum"	2	15886	3724	5680	188	491	214	0.0330985915492958	0.435845213849287
"Hymenoptera"	74	9	"calibrated"	"sum"	3	15886	3742	5680	189	491	214	0.0332746478873239	0.435845213849287
"Hymenoptera"	75	9	"calibrated"	"sum"	4	15886	3778	5680	194	491	213	0.0341549295774648	0.433808553971487
"Hymenoptera"	76	9	"calibrated"	"sum"	5	15886	3817	5680	201	491	210	0.035387323943662	0.427698574338086
"Hymenoptera"	77	9	"calibrated"	"sum"	6	15886	3870	5680	210	491	209	0.0369718309859155	0.425661914460285
"Hymenoptera"	78	9	"calibrated"	"sum"	7	15886	3928	5680	214	491	207	0.0376760563380282	0.421588594704684
"Hymenoptera"	79	9	"calibrated"	"sum"	8	15886	4001	5680	226	491	206	0.0397887323943662	0.419551934826884
"Hymenoptera"	80	9	"calibrated"	"sum"	9	15886	4055	5680	239	491	205	0.0420774647887324	0.417515274949084
"Hymenoptera"	81	9	"calibrated"	"sum"	10	15886	4108	5680	249	491	205	0.0438380281690141	0.417515274949084
"Hymenoptera"	82	10	"calibrated"	"sum"	2	15886	3809	5680	207	491	207	0.036443661971831	0.421588594704684
"Hymenoptera"	83	10	"calibrated"	"sum"	3	15886	3827	5680	208	491	207	0.0366197183098592	0.421588594704684
"Hymenoptera"	84	10	"calibrated"	"sum"	4	15886	3863	5680	213	491	207	0.0375	0.421588594704684
"Hymenoptera"	85	10	"calibrated"	"sum"	5	15886	3901	5680	220	491	204	0.0387323943661972	0.415478615071283
"Hymenoptera"	86	10	"calibrated"	"sum"	6	15886	3951	5680	229	491	203	0.0403169014084507	0.413441955193483
"Hymenoptera"	87	10	"calibrated"	"sum"	7	15886	4007	5680	233	491	201	0.0410211267605634	0.409368635437882
"Hymenoptera"	88	10	"calibrated"	"sum"	8	15886	4079	5680	245	491	200	0.0431338028169014	0.407331975560081
"Hymenoptera"	89	10	"calibrated"	"sum"	9	15886	4134	5680	257	491	199	0.0452464788732394	0.405295315682281
"Hymenoptera"	90	10	"calibrated"	"sum"	10	15886	4189	5680	267	491	199	0.0470070422535211	0.405295315682281
"Hymenoptera"	91	11	"calibrated"	"sum"	2	15886	3756	5680	189	491	211	0.0332746478873239	0.429735234215886
"Hymenoptera"	92	11	"calibrated"	"sum"	3	15886	3774	5680	190	491	211	0.0334507042253521	0.429735234215886
"Hymenoptera"	93	11	"calibrated"	"sum"	4	15886	3810	5680	195	491	210	0.034330985915493	0.427698574338086
"Hymenoptera"	94	11	"calibrated"	"sum"	5	15886	3849	5680	202	491	207	0.0355633802816901	0.421588594704684
"Hymenoptera"	95	11	"calibrated"	"sum"	6	15886	3902	5680	211	491	206	0.0371478873239437	0.419551934826884
"Hymenoptera"	96	11	"calibrated"	"sum"	7	15886	3960	5680	215	491	204	0.0378521126760563	0.415478615071283
"Hymenoptera"	97	11	"calibrated"	"sum"	8	15886	4033	5680	227	491	203	0.0399647887323944	0.413441955193483
"Hymenoptera"	98	11	"calibrated"	"sum"	9	15886	4087	5680	240	491	202	0.0422535211267606	0.411405295315682
"Hymenoptera"	99	11	"calibrated"	"sum"	10	15886	4140	5680	250	491	202	0.0440140845070423	0.411405295315682
"Hymenoptera"	100	12	"calibrated"	"sum"	2	15886	3839	5680	208	491	207	0.0366197183098592	0.421588594704684
"Hymenoptera"	101	12	"calibrated"	"sum"	3	15886	3857	5680	209	491	207	0.0367957746478873	0.421588594704684
"Hymenoptera"	102	12	"calibrated"	"sum"	4	15886	3893	5680	214	491	207	0.0376760563380282	0.421588594704684
"Hymenoptera"	103	12	"calibrated"	"sum"	5	15886	3931	5680	221	491	204	0.0389084507042253	0.415478615071283
"Hymenoptera"	104	12	"calibrated"	"sum"	6	15886	3981	5680	230	491	203	0.0404929577464789	0.413441955193483
"Hymenoptera"	105	12	"calibrated"	"sum"	7	15886	4037	5680	234	491	201	0.0411971830985915	0.409368635437882
"Hymenoptera"	106	12	"calibrated"	"sum"	8	15886	4109	5680	246	491	200	0.0433098591549296	0.407331975560081
"Hymenoptera"	107	12	"calibrated"	"sum"	9	15886	4164	5680	258	491	199	0.0454225352112676	0.405295315682281
"Hymenoptera"	108	12	"calibrated"	"sum"	10	15886	4219	5680	268	491	199	0.0471830985915493	0.405295315682281
"Orthoptera"	1	1	"calibrated"	"sum"	2	1431	1216	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	2	1	"calibrated"	"sum"	3	1431	1221	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	3	1	"calibrated"	"sum"	4	1431	1223	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	4	1	"calibrated"	"sum"	5	1431	1224	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	5	1	"calibrated"	"sum"	6	1431	1226	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	6	1	"calibrated"	"sum"	7	1431	1230	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	7	1	"calibrated"	"sum"	8	1431	1234	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	8	1	"calibrated"	"sum"	9	1431	1235	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	9	1	"calibrated"	"sum"	10	1431	1236	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	10	2	"calibrated"	"sum"	2	1431	1216	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	11	2	"calibrated"	"sum"	3	1431	1221	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	12	2	"calibrated"	"sum"	4	1431	1223	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	13	2	"calibrated"	"sum"	5	1431	1224	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	14	2	"calibrated"	"sum"	6	1431	1226	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	15	2	"calibrated"	"sum"	7	1431	1230	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	16	2	"calibrated"	"sum"	8	1431	1234	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	17	2	"calibrated"	"sum"	9	1431	1235	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	18	2	"calibrated"	"sum"	10	1431	1236	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	19	3	"calibrated"	"sum"	2	1431	1215	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	20	3	"calibrated"	"sum"	3	1431	1220	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	21	3	"calibrated"	"sum"	4	1431	1222	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	22	3	"calibrated"	"sum"	5	1431	1223	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	23	3	"calibrated"	"sum"	6	1431	1225	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	24	3	"calibrated"	"sum"	7	1431	1229	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	25	3	"calibrated"	"sum"	8	1431	1233	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	26	3	"calibrated"	"sum"	9	1431	1234	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	27	3	"calibrated"	"sum"	10	1431	1235	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	28	4	"calibrated"	"sum"	2	1431	1214	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	29	4	"calibrated"	"sum"	3	1431	1219	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	30	4	"calibrated"	"sum"	4	1431	1221	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	31	4	"calibrated"	"sum"	5	1431	1222	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	32	4	"calibrated"	"sum"	6	1431	1224	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	33	4	"calibrated"	"sum"	7	1431	1228	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	34	4	"calibrated"	"sum"	8	1431	1232	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	35	4	"calibrated"	"sum"	9	1431	1233	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	36	4	"calibrated"	"sum"	10	1431	1234	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	37	5	"calibrated"	"sum"	2	1431	1216	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	38	5	"calibrated"	"sum"	3	1431	1221	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	39	5	"calibrated"	"sum"	4	1431	1223	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	40	5	"calibrated"	"sum"	5	1431	1224	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	41	5	"calibrated"	"sum"	6	1431	1226	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	42	5	"calibrated"	"sum"	7	1431	1230	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	43	5	"calibrated"	"sum"	8	1431	1234	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	44	5	"calibrated"	"sum"	9	1431	1235	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	45	5	"calibrated"	"sum"	10	1431	1236	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	46	6	"calibrated"	"sum"	2	1431	1215	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	47	6	"calibrated"	"sum"	3	1431	1220	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	48	6	"calibrated"	"sum"	4	1431	1222	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	49	6	"calibrated"	"sum"	5	1431	1223	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	50	6	"calibrated"	"sum"	6	1431	1225	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	51	6	"calibrated"	"sum"	7	1431	1229	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	52	6	"calibrated"	"sum"	8	1431	1233	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	53	6	"calibrated"	"sum"	9	1431	1234	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	54	6	"calibrated"	"sum"	10	1431	1235	27	8	13	2	0.296296296296296	0.153846153846154
"Orthoptera"	55	7	"calibrated"	"sum"	2	1431	1222	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	56	7	"calibrated"	"sum"	3	1431	1227	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	57	7	"calibrated"	"sum"	4	1431	1229	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	58	7	"calibrated"	"sum"	5	1431	1230	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	59	7	"calibrated"	"sum"	6	1431	1232	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	60	7	"calibrated"	"sum"	7	1431	1236	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	61	7	"calibrated"	"sum"	8	1431	1240	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	62	7	"calibrated"	"sum"	9	1431	1241	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	63	7	"calibrated"	"sum"	10	1431	1242	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	64	8	"calibrated"	"sum"	2	1431	1222	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	65	8	"calibrated"	"sum"	3	1431	1227	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	66	8	"calibrated"	"sum"	4	1431	1229	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	67	8	"calibrated"	"sum"	5	1431	1230	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	68	8	"calibrated"	"sum"	6	1431	1232	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	69	8	"calibrated"	"sum"	7	1431	1236	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	70	8	"calibrated"	"sum"	8	1431	1240	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	71	8	"calibrated"	"sum"	9	1431	1241	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	72	8	"calibrated"	"sum"	10	1431	1242	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	73	9	"calibrated"	"sum"	2	1431	1216	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	74	9	"calibrated"	"sum"	3	1431	1221	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	75	9	"calibrated"	"sum"	4	1431	1223	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	76	9	"calibrated"	"sum"	5	1431	1224	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	77	9	"calibrated"	"sum"	6	1431	1226	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	78	9	"calibrated"	"sum"	7	1431	1230	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	79	9	"calibrated"	"sum"	8	1431	1234	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	80	9	"calibrated"	"sum"	9	1431	1235	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	81	9	"calibrated"	"sum"	10	1431	1236	27	7	13	2	0.259259259259259	0.153846153846154
"Orthoptera"	82	10	"calibrated"	"sum"	2	1431	1216	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	83	10	"calibrated"	"sum"	3	1431	1221	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	84	10	"calibrated"	"sum"	4	1431	1223	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	85	10	"calibrated"	"sum"	5	1431	1224	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	86	10	"calibrated"	"sum"	6	1431	1226	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	87	10	"calibrated"	"sum"	7	1431	1230	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	88	10	"calibrated"	"sum"	8	1431	1234	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	89	10	"calibrated"	"sum"	9	1431	1235	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	90	10	"calibrated"	"sum"	10	1431	1236	27	7	13	3	0.259259259259259	0.230769230769231
"Orthoptera"	91	11	"calibrated"	"sum"	2	1431	1221	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	92	11	"calibrated"	"sum"	3	1431	1226	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	93	11	"calibrated"	"sum"	4	1431	1228	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	94	11	"calibrated"	"sum"	5	1431	1229	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	95	11	"calibrated"	"sum"	6	1431	1231	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	96	11	"calibrated"	"sum"	7	1431	1235	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	97	11	"calibrated"	"sum"	8	1431	1239	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	98	11	"calibrated"	"sum"	9	1431	1240	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	99	11	"calibrated"	"sum"	10	1431	1241	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	100	12	"calibrated"	"sum"	2	1431	1221	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	101	12	"calibrated"	"sum"	3	1431	1226	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	102	12	"calibrated"	"sum"	4	1431	1228	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	103	12	"calibrated"	"sum"	5	1431	1229	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	104	12	"calibrated"	"sum"	6	1431	1231	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	105	12	"calibrated"	"sum"	7	1431	1235	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	106	12	"calibrated"	"sum"	8	1431	1239	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	107	12	"calibrated"	"sum"	9	1431	1240	27	8	13	1	0.296296296296296	0.0769230769230769
"Orthoptera"	108	12	"calibrated"	"sum"	10	1431	1241	27	8	13	1	0.296296296296296	0.0769230769230769
"Coleoptera"	1	1	"calibrated"	"sum"	2	3107	749	1698	35	233	49	0.0206124852767962	0.210300429184549
"Coleoptera"	2	1	"calibrated"	"sum"	3	3107	764	1698	36	233	49	0.0212014134275618	0.210300429184549
"Coleoptera"	3	1	"calibrated"	"sum"	4	3107	781	1698	43	233	49	0.0253239104829211	0.210300429184549
"Coleoptera"	4	1	"calibrated"	"sum"	5	3107	807	1698	52	233	49	0.0306242638398115	0.210300429184549
"Coleoptera"	5	1	"calibrated"	"sum"	6	3107	827	1698	56	233	48	0.032979976442874	0.206008583690987
"Coleoptera"	6	1	"calibrated"	"sum"	7	3107	850	1698	61	233	48	0.035924617196702	0.206008583690987
"Coleoptera"	7	1	"calibrated"	"sum"	8	3107	862	1698	67	233	48	0.0394581861012956	0.206008583690987
"Coleoptera"	8	1	"calibrated"	"sum"	9	3107	879	1698	76	233	48	0.0447585394581861	0.206008583690987
"Coleoptera"	9	1	"calibrated"	"sum"	10	3107	893	1698	81	233	48	0.0477031802120141	0.206008583690987
"Coleoptera"	10	2	"calibrated"	"sum"	2	3107	746	1698	35	233	47	0.0206124852767962	0.201716738197425
"Coleoptera"	11	2	"calibrated"	"sum"	3	3107	762	1698	36	233	47	0.0212014134275618	0.201716738197425
"Coleoptera"	12	2	"calibrated"	"sum"	4	3107	780	1698	43	233	47	0.0253239104829211	0.201716738197425
"Coleoptera"	13	2	"calibrated"	"sum"	5	3107	806	1698	52	233	47	0.0306242638398115	0.201716738197425
"Coleoptera"	14	2	"calibrated"	"sum"	6	3107	826	1698	56	233	46	0.032979976442874	0.197424892703863
"Coleoptera"	15	2	"calibrated"	"sum"	7	3107	849	1698	61	233	46	0.035924617196702	0.197424892703863
"Coleoptera"	16	2	"calibrated"	"sum"	8	3107	863	1698	67	233	45	0.0394581861012956	0.1931330472103
"Coleoptera"	17	2	"calibrated"	"sum"	9	3107	881	1698	76	233	45	0.0447585394581861	0.1931330472103
"Coleoptera"	18	2	"calibrated"	"sum"	10	3107	895	1698	81	233	45	0.0477031802120141	0.1931330472103
"Coleoptera"	19	3	"calibrated"	"sum"	2	3107	729	1698	39	233	66	0.0229681978798587	0.283261802575107
"Coleoptera"	20	3	"calibrated"	"sum"	3	3107	744	1698	40	233	66	0.0235571260306243	0.283261802575107
"Coleoptera"	21	3	"calibrated"	"sum"	4	3107	761	1698	47	233	66	0.0276796230859835	0.283261802575107
"Coleoptera"	22	3	"calibrated"	"sum"	5	3107	787	1698	56	233	66	0.032979976442874	0.283261802575107
"Coleoptera"	23	3	"calibrated"	"sum"	6	3107	807	1698	60	233	65	0.0353356890459364	0.278969957081545
"Coleoptera"	24	3	"calibrated"	"sum"	7	3107	830	1698	65	233	65	0.0382803297997644	0.278969957081545
"Coleoptera"	25	3	"calibrated"	"sum"	8	3107	842	1698	71	233	65	0.0418138987043581	0.278969957081545
"Coleoptera"	26	3	"calibrated"	"sum"	9	3107	859	1698	80	233	65	0.0471142520612485	0.278969957081545
"Coleoptera"	27	3	"calibrated"	"sum"	10	3107	873	1698	85	233	65	0.0500588928150766	0.278969957081545
"Coleoptera"	28	4	"calibrated"	"sum"	2	3107	730	1698	39	233	59	0.0229681978798587	0.253218884120172
"Coleoptera"	29	4	"calibrated"	"sum"	3	3107	746	1698	40	233	59	0.0235571260306243	0.253218884120172
"Coleoptera"	30	4	"calibrated"	"sum"	4	3107	764	1698	47	233	59	0.0276796230859835	0.253218884120172
"Coleoptera"	31	4	"calibrated"	"sum"	5	3107	790	1698	56	233	59	0.032979976442874	0.253218884120172
"Coleoptera"	32	4	"calibrated"	"sum"	6	3107	810	1698	60	233	58	0.0353356890459364	0.248927038626609
"Coleoptera"	33	4	"calibrated"	"sum"	7	3107	833	1698	65	233	58	0.0382803297997644	0.248927038626609
"Coleoptera"	34	4	"calibrated"	"sum"	8	3107	847	1698	71	233	57	0.0418138987043581	0.244635193133047
"Coleoptera"	35	4	"calibrated"	"sum"	9	3107	865	1698	80	233	57	0.0471142520612485	0.244635193133047
"Coleoptera"	36	4	"calibrated"	"sum"	10	3107	879	1698	85	233	57	0.0500588928150766	0.244635193133047
"Coleoptera"	37	5	"calibrated"	"sum"	2	3107	730	1698	40	233	66	0.0235571260306243	0.283261802575107
"Coleoptera"	38	5	"calibrated"	"sum"	3	3107	745	1698	41	233	66	0.0241460541813899	0.283261802575107
"Coleoptera"	39	5	"calibrated"	"sum"	4	3107	762	1698	48	233	66	0.0282685512367491	0.283261802575107
"Coleoptera"	40	5	"calibrated"	"sum"	5	3107	788	1698	57	233	66	0.0335689045936396	0.283261802575107
"Coleoptera"	41	5	"calibrated"	"sum"	6	3107	808	1698	61	233	65	0.035924617196702	0.278969957081545
"Coleoptera"	42	5	"calibrated"	"sum"	7	3107	831	1698	66	233	65	0.03886925795053	0.278969957081545
"Coleoptera"	43	5	"calibrated"	"sum"	8	3107	843	1698	72	233	65	0.0424028268551237	0.278969957081545
"Coleoptera"	44	5	"calibrated"	"sum"	9	3107	860	1698	81	233	65	0.0477031802120141	0.278969957081545
"Coleoptera"	45	5	"calibrated"	"sum"	10	3107	874	1698	86	233	65	0.0506478209658422	0.278969957081545
"Coleoptera"	46	6	"calibrated"	"sum"	2	3107	731	1698	40	233	59	0.0235571260306243	0.253218884120172
"Coleoptera"	47	6	"calibrated"	"sum"	3	3107	747	1698	41	233	59	0.0241460541813899	0.253218884120172
"Coleoptera"	48	6	"calibrated"	"sum"	4	3107	765	1698	48	233	59	0.0282685512367491	0.253218884120172
"Coleoptera"	49	6	"calibrated"	"sum"	5	3107	791	1698	57	233	59	0.0335689045936396	0.253218884120172
"Coleoptera"	50	6	"calibrated"	"sum"	6	3107	811	1698	61	233	58	0.035924617196702	0.248927038626609
"Coleoptera"	51	6	"calibrated"	"sum"	7	3107	834	1698	66	233	58	0.03886925795053	0.248927038626609
"Coleoptera"	52	6	"calibrated"	"sum"	8	3107	848	1698	72	233	57	0.0424028268551237	0.244635193133047
"Coleoptera"	53	6	"calibrated"	"sum"	9	3107	866	1698	81	233	57	0.0477031802120141	0.244635193133047
"Coleoptera"	54	6	"calibrated"	"sum"	10	3107	880	1698	86	233	57	0.0506478209658422	0.244635193133047
"Coleoptera"	55	7	"calibrated"	"sum"	2	3107	775	1698	42	233	44	0.0247349823321555	0.188841201716738
"Coleoptera"	56	7	"calibrated"	"sum"	3	3107	790	1698	43	233	44	0.0253239104829211	0.188841201716738
"Coleoptera"	57	7	"calibrated"	"sum"	4	3107	807	1698	50	233	44	0.0294464075382803	0.188841201716738
"Coleoptera"	58	7	"calibrated"	"sum"	5	3107	833	1698	59	233	44	0.0347467608951708	0.188841201716738
"Coleoptera"	59	7	"calibrated"	"sum"	6	3107	853	1698	63	233	43	0.0371024734982332	0.184549356223176
