ASV	length
24cdd32f0865f0f55dda5a953351928a	138
4c7d7faa447a2ecece610429adf50c30	135
5a7bf580f04913ec077069c926c16907	137
82ff73fe94542d2bdaf6f16491417344	138
a853ef060c3ffe02a604d8b13c680d2f	138
e76edb5e153e69dd188d0b02516de7a0	137
c8603f62600975fa9050d2470e5e247a	138
e3714bed1d1de5533bd4676eb5fdfc7f	138
f3495c08614594fdf883f23a751dfb72	138
6af618ea029439d1201f97f1aa2d6682	138
a7e9655691a2037a9dfbed338a913e1a	138
2abde48ddfbe7f3011ce015e7918186b	138
9044259cb5362911eceb269f6754581b	138
c1e0c079cb15ca18828a5598775dd9f3	137
6b6d49cfc3dcfab7dd62cc86b5dae633	138
b30403ba14b8cda79da465d7701f46d7	137
b47ebafe66f927fda41ab42d97971c44	138
a769b6553d74b00c21efe8dffb2f2b82	135
9a4ed6a0ebde2c10f05706e8f747eeb4	138
2dd3728cc2713e82266599bcf6cdaceb	137
2e91f4f7e9b6973f1cda287698d9b6ee	138
e1e6a6d79d6400fbafbfae31db760da8	136
085a87617a36c5293c93b59f6bcea0d8	138
71d071bfa0f1933d7d740296f35d9bc0	138
b539041fb5afb5cafabe47d7226f6de3	137
fc336ab337e4358e477032bffd305536	137
c5195afb57361c3a72c20b44aba62aa0	138
ca3cf798491d6cf25a5e99b531fb87b9	138
1f3a720d6cd5cb7516789d2be879a325	138
502799576e389efd00a0c99ec6f1eb4b	138
1fd4083c88cd93946a62438e05e4d2f1	135
29316e20c06998496c99082308e96c5b	138
0226d8dcc2b7600459ff0cca50c18893	137
638d279cd6668f6cfe5bcf549a7495e7	134
300cf2bc39ddb2e84bcb88f67c716d49	138
3503f0bf79f10085a2a49d8277c0de9e	138
686a58583f6f26477cfc1806d6847da5	137
53e3fba740b3b3ea4def63d8125aaf79	138
b32696ade6b5f14b19c7054de78b9c8b	137
8948606796fffbe66924adc5977765e4	137
572f8f1b1a7d38ad19681d006f23c706	138
1d3d8c78c2c905ef4469ce2295947de2	138
e251787939b1e6032daadf2a59c7c3d2	138
628251196a104185173638c630353a62	138
8c20f1c757360d21a1dcc2959047951c	137
0954f7b0a91e41ed695857770fdef0a0	138
1d7dedc3a372747bbb247a2c92bbb871	138
f9bf7cfddd9c5d5193041d1e02ce185b	138
70ce3db0aa7be9942c0f1ec483dc7a5f	138
bee5da5cf6d48a41802f7f6227888d7d	137
9934704ed0aaca8f8264460c58d2e7e8	138
68ec279dceb0a0a9a27b900d4c758d92	136
150dfe0edd9d4a909aa4d0ab8b9a7f2a	137
202afb054c7f1fc10fd7f44338d5061d	137
c86ca118fb101fd3948b97979bbcb982	138
4f665c1956e9a58d3051dff28ebae531	138
37a26505cb4b2bf8043e68b98673c273	138
039d18b0d4720ac7a9fa6828f5362f0d	138
e9457024684e8f0da24de3afed4de324	137
b00fc4f03b4d522606279931fb897c69	138
dc25f42af248a5c1e8e07b372a7d9242	136
1bbfd7efdad2d88afc792dbd44e2b6bc	138
d192c36359dd5f3988308a68f48cb6d1	137
96f26e69a1e3e92b854a989c312ee9a4	138
2178bb85d0a243c2f0a09b013454fc23	137
ad5d6106ec61bed13b6da2c40666a425	138
bdf9da5d98442af9478042d29539d15b	137
56f7e7d7289e3937e2b4976b4542160c	138
e8865225f4f57ce0fbf7b9f92873572d	138
fdc69d748542dbdd592c49df04bcc1d4	138
544e9798b047303281c0c1ec8b544e6c	136
1810e1a0db4e2167f0f64653fa5368af	138
bc41b712068fabee6fa0dbab283acc88	136
5cecd8e59cb1d536be106a744cbcc19e	137
a9e895f8fb382b6e871a684ed833f527	138
ad42fd40cf0af5dd5c7be026ef7f56ae	138
87f5e021b0a7fd461592fa55bb659039	138
bcb0224b60b627d0a6708c6b8e8ecd48	138
c1f7b5fcb13c851fe3fb912f210b773d	138
80868bbe8eb2796af08eb772dc0058ee	138
ec501b7e0ce3d640f9f0b3ef042a41d5	138
ee06d3b89318b542011196abdaa82fe6	138
a2e6e8a704095e9f664e625be917637f	136
90f7e3ca95b2bd8c1630e06af8f318c2	138
9b18ce94517277798704019358dfb650	138
84dcf196b6df7eba8dac95994dd8364b	137
4cda3df98edf6c468c6367dd9238c39d	137
9b9870e1c7815c6450b3d03cffa32b49	136
0b7e27d5fdd5a8dbd342d88869704da4	138
3173bff68733cf47d044a18fe91ac3f0	136
5fa52f153688f80280a47ecb1fd67820	138
97d7dd0c9e26e3e37b3c3061d6d059ef	138
e43859aedb516cccdfb073c69b7be688	138
66401ad8cc9dac7381b4f531e07367d8	138
1e547fd200816b3a289880a26aca6838	138
79bd69eb7c7d8d8892eba916aa37aeec	138
fe027025c604a1e5e9fc901c7588fa58	138
0dcb08da90e2aeaec857ee6a568b5687	138
17f999c7a305b9824491e7b9c4631f72	138
848af2a45b06c958165b9da47168514b	138
9b7a9663c7f548ff075b495dcbdb01e4	138
4098a24b5bc3b48af763d077ed94d2b2	138
7f01f3ea7fe46b1fae21778b13bff9b6	138
2fde9a5d52bb6f8af60d0cfc41513889	138
4dc8178a52bc04f580c63441b4432b0b	137
a80ccf4435d2bdd16729b669b677d830	134
87c0db38f752d7e46b71c5920381a284	137
dc96e5522e493a54015a855c219dad72	138
e29e522e7a5687f5585521e0e50729a7	136
7a1956032a8776f249723e61196f0902	138
df03f1d6b04f8d147faf1253cfabcdbc	138
ec10fa06b4dcfcae1e485efbc5d03c1b	137
0947227b575e87b35ed78675e35fa897	138
197a64206af0648c04826c79ca8bcaad	138
a76ead97f901c15c27279282c842f5bf	138
f9717451200c72b281645cde54819ebe	138
699b3c701f9ee308c34ed2f551dbd073	137
298fc39253c6362ad4ea9479bd206ca2	138
b9d27ad7770e45647bd9d6fd2fb5aa8d	137
c0efd952391e087ed7de704d89a9fc94	137
873a32567f6a079d82c47bddb1d0c890	138
89e82bed6a9fac33e46eb43bc6a1da5d	138
ba20f861484d9a3c04d3ed7a6e699ce7	138
d44fac55cf66089b948887396be90cfe	137
f2a22fc86cdf612e1ed9a338f4ff25f7	138
afa62da8a07a005b38b5d2ccfbf4e339	138
8bd99ab434283069843618305ec56cb6	138
74c7bfa37ecb1f7da4c46ad875a4b245	138
d4574da8fd2a1a19a65ebe4f36c32293	138
6c54aafa7b19ea7b180353f5bcd87a65	138
badd7a2782beaac787d684d8e6eb89d8	138
93bb24b3eab75e224b8550a634e9deb6	138
7a9bc29b066dc498405c96a7705069a1	138
e892fa86ebe2a2e4ae7be0647a185021	138
95954ba5182170e09eb6d26b534bd15c	135
968a503fb26169d00e4dc98116501531	138
74e2b968341fa1f413a4096aab553fac	137
f971b40cfa28b16afbcca9863eb8e30c	135
dc851172614654d671802895dbcd5189	138
327a2d190b96610fcab1562585e9deb6	138
0f6f7bbe6c8bf7a0a279c7bccfa7f323	138
0d6697751a958083468e4177b7b4077a	138
6b13480717d5d99be58d14948b3aa685	136
ea77dd2a050ecc315410b4e4cf5ed522	138
bd4aa4b9babac8ebf262fcfc5cd209ca	138
024ff858a83bb40fab191e2fdbbad0e7	138
7d47d82cdfa2c7a8920a731e68b1317e	137
8d122872b72d7f7857fc2918fc3259eb	137
ae21fdf697efcca4961d792f78146967	135
cc878ec5447f2b1e3c102c0d987c5341	138
898d0427b5d3cfcefe7a97a2fcff378c	138
9a7985d7e58fb925569455caca9adb4c	138
c595582900d2f31ad536346e189172f7	136
4a4af87abbef0dadd17805ee5d819bf0	138
3ce2e6ac5d5bab7a1d5ccec8aa219aa5	138
95913035c02f537670c035bf106604c6	138
bc827e9fc82f844a6aa2198075f3885e	138
6f9c35584c53e04c8af55d9692085bdc	138
05609cabc9519b323d8a53d651099aaa	138
318ad6db425feb1c35204ef2c83649d6	138
4fcb57de03dc33f8dc756eb9a6a2cb63	137
ec85c163966b3e6c6138e2017d713156	138
3c5c85ef731cc11a241bb44129283e77	137
54165e058262ca048b5f1cc26c444044	138
3c99f570833db2d3964aa7cefe202f7a	138
3443aed2344af90cff04485cf0718d94	135
ccb656dae12a069be222d44452307f5b	136
6e56764cbe55fd93e123638fa7bd13b6	138
9b015690a00188a05081246c48960b85	138
57954bf5e5c9bb433eb2311d91f2ca5c	138
174e34d4b4acec644f3371814b7e65d3	138
99a5ba6df0243b99bf6605044774a03a	138
26b3e379b482c12d18ea775ea7a8d1a7	137
78899f4a0fc90a7d6d2bbdb4811b793f	138
d7abaa0c63e985c3f819f45cf5d10f02	138
e616a69748e3184bfd0c33410b708527	138
2075425d11704b68ada0ccbe57bf3f3f	138
e79d0eeadc407369d784890aaddb0098	138
bf00867ce9c1beeb73422147d6fed2dc	138
22fedbadf9c89e6b6676f42a123af5d9	138
dcdabc746b50eb4718f66c8a5f1397a5	138
067d71e4451c5f150b536f8da1049e64	138
206b093f942d8e01c0952e82c39e0c6f	138
bec6b82a6bae29bdc0cef3bdbd0be813	138
0ea7f32394510bcbc14d9a5e96a4fc0f	138
f14c7fcc2eb73ecf1a411bf769b9f49f	138
363d46ff9fd11d5529d03cf86a4cdbd0	137
e3d7f56aabf9b151452432772d0feffd	138
ad085aec42ac146644c646dd82caf3ca	138
636eedfa1dfe94b317dd5a6be718caa2	138
b996338280b2dedcb233014acd15b5f3	138
8faef34952af0a894b3879bcdc42de07	135
2268f5ed93f596ec23d48c1e9096ecd1	138
ae40fbc3b7dc2ec4c7a7a584bd32c14d	135
128e7f36cb0c033b47b16ae1fc120981	138
3feea3f8cf662ea2a5081ae6e8453bfc	138
47f948e2445ae46f172330fa2dcaf3b4	138
c3ada4b9333bd7a62cb110c4a48b8855	138
46f0850b7c1581e196a6c097bd9c4401	137
97d3cde816fec04ca5a58a28c8d8dafa	138
59bf3b8bf4a4a4889eb75679adc71e52	135
5fa046d029c1bcb07efb90177b8ca82f	138
4bbda22cea5963437c151419e489afe8	138
00b5bfd935ad04933fbecd7bda48fe08	137
af4f1776d7e0796dfd32d3a273d2a5ca	137
7a869a782da80549b454cefc20903af4	135
b9057104b1d211d2ec94413578f66a38	138
7e71887129b24d8e71a71d42e29db140	138
10941eb6858ba6613eb272015a17764a	136
0ad97e92959ba193e9a12f163053b958	135
6c41c3d00927a085dbe52bc88aedb36e	138
76a1830b3c984e33ebef35099fe10923	138
a23f4a18d3af907dfb546206977dc185	138
fe67c06e137db316017adb03673a2881	138
587c1e5a1a9d72e48f9ada9f0bcc8508	138
910efc4110ec195be61291cc495b6720	138
e5adac57048eac6fc96413374b2ce8f6	137
149c8dc06f459b4d8a80e500e6cd795a	138
d08f23b4bdcb892dd552fff918fbf725	138
a24b808a9ee49c9c8b1d644e23304389	138
ee48c58df72db8d2661f54cd86f71dfe	138
1b785c3e1af9264ee4dc8ae93412943e	138
025784f57e1e9ff639178b1e7f4403d3	138
6561ee3ff86eae6df323d6bacb9e762a	138
1b332aedaa6d10c16ef4e99772ca9579	138
2c48ef77935f55aa3b949b2d4bcb00e4	138
f3314177896835109018f18bd8b2d4eb	138
bdda682c8239c09090f40e256a5b8c4f	138
40241cb4ea89bba2beb61e18094336dd	138
3b2a1e2d844d74c19da64a6fe8bb8425	138
4dfaa7dd233b0ebecc314bcfe5eed51c	138
1e12e3934e36efe0664b817811b49abd	138
da04a62f483518aa2f9894f91ac11b21	138
19c441cc81b85190ee84247d285b116f	138
52cce24109dc786e6102d32be18df4f1	136
e4a59d27418ed36367717d5918e6c0d7	138
7bc64885ec0193e854f3a53af49cf42a	136
265c7700836065bc724228392bcfdf00	138
02f0ceab0eb35e75f4b9ae5695170a55	138
c35204687a45f27672654909d05e0aa9	138
51e4b95bd4ccaa7cb63334d69a4feece	138
6c700dbf5989edae827c3e5edd80c8b8	138
28d04e9e2444dd3a9b890c16d4cea24c	138
df02ed1017a8d54bd4826149bbb6982a	138
2727b8e31cdd735544915eab002c8764	137
deb4f573d19f634c046db1828d9120df	136
33864e40a276998a699b4df05282c091	138
b49c8d64a970aaac63806131cf0f7987	138
7ad378b84d3cd822ed1d16a5dc608b79	138
5321f9902cd83dc790b0c61816fd6a22	138
5ecc632790813a926ee62a6a22ea11e7	138
df3ce1ed6c09db093399190de88100f0	138
14514246d37e1bfd596a96dbd6e04a7c	138
f73fc1c1a078df1f7d64050630f171bd	138
624c25450dcfb9a8e0ba1657de08c177	137
e4e649a5d1ef3c9aae12aa4cf0a3c110	138
dec62cd927dcc437f4d3584d189422a7	138
d642b072575a898c3533e1cab5d4581f	138
be1e6ab93b357f5c95f6caf1ba73f7bd	138
d69ee7c0aee5eaeab482faaef66882a5	138
e9e52af0369e86a29d6a8075ea9e7e25	138
73eb9c17d234a083a2c8a6880820f93f	138
1d901db530ede297104b1e22a2edf5fa	137
e988de991e04f6429036cb73f0f65979	135
ae5160379b4b9eabf09755e67e9bb995	138
9e60a10434f8e5b9705833c42780f447	137
845bd5bbc58a75e53d16c7eec7fd17a4	138
b7aa4519dc857a7abec72ac73efa3e28	137
1e54adde5ae0ce90e5d19a175d6a4e8d	138
2eaa506252aa68d11a3a017181612093	138
053284e1c7bf5209c76fddd12d7be528	138
3de0f8da28286980fcadb28862ef8833	138
beb14ba8b0daf569ac7aebae69b8b6ee	137
30c6857e14a31529475d4efdcad9d828	138
36b8503a4b59430439de42d966b7e515	138
acd7d1a2404f9925d8181248b34c0173	138
c090118ad90093554bbadf0a450ba89a	138
3e58c441758327505b338ffa3ea8b548	135
fab80a4257b93078b5d7e023eb35114a	138
7b622922ba3e3b2d98be1cf8b4ab5d5c	138
fec2d6a2eefd8b2b403a3304d4f070bc	138
740887e310ae85392b9595b4844065e2	136
7544d0397f1f5356dcc4a5f2effbd639	137
6d53b0daee2efbfb20abfece9d834144	138
0042b991bec4460a7a03c961baecd074	138
46854f588143a9d6196e4210146cfe54	138
4c27b08200bdcf31ff774a884a34a6f8	138
8c41c3630b128a3c7e293ce21125c215	138
91851c76855b9c885249a4812fffb63e	138
85b27c7696616738ca3d3571a3f7f391	138
624f030fe5db6a4247552d3177c9522c	138
3cf4b0191f8f5c592069f67e1366ebe1	138
40f1b7e0909c34d3aa4856a37237db52	138
8a4c79f61c0a0452d55aa2b14b97b82a	135
c201725f2e180baec55011c760df2348	138
0908d6013e19544fdf0185e5f61352b0	138
9109301829b7c873d1990e710caeccab	138
40b8fc708883a8e3574affd2931071c7	138
ebb2ab2670aaa17b4b7efb034b5f7846	138
dd23f701a78b3548d7f1e11aa24a5d7f	134
f7e782405efe9787a2742a6d3f57ed69	134
3d9a0709ea75692db7ec07aac12eeaa5	138
0f666a88d06f414f24cf8a99519f587e	138
b7d8e79a3344dadc1485032411327802	137
21a840f20554613326dc395ba51d341f	138
af8e3c8853d1c224f0f8476ec6955193	137
59cd8775c8608f17468ab5e4dd1dbb14	138
2e2f0d48d79587c206a9c2c46e3864cd	138
13aa812feba95763049c6c2d2572fada	135
c0fd7d9b47666f4f183041c3e02ec2e8	138
26e61bf58c4171e810d2cd9c1ca690eb	138
84fb99d461db06f0445e2b498e70430c	138
4acd5fc3f0ec9bbf1e66657eafde081a	138
220a72e286af300488f7b480946d5b55	138
0a256ef95f82dd42d8a66ee54eb34f51	138
a50b454eeb90db8a8c26c6ee8de729f5	138
461621def6dc851ca6016cf91bc3fc0f	137
3d4db0e562d0895a9372e3c9719705be	137
0635bc9eda19e99861cf426c4666a718	136
54251f293369cf708cc4e822a403c47f	138
06e4b30c4d183953f9647126285b5728	138
ea8a2ee2479f8531c9f01e847ee330d6	138
733686a252a8b7716d4a800976abe0a8	138
c1e8c887cb2dfd431e488800a94e0a3f	134
d15c3d4bf1eccd389a6419bc9e359f28	137
0dbdd5c2f1fe8f88e2f5acc25d3c24ec	137
07025ee629dc17a1082dad3ea9de1dfd	136
3bba9f961b216096bfc95a3435ddaa92	138
b946efc264a973cfb512b609047e73f7	138
e98d51c04ffc352965f7ff019e35c7d0	138
d42b8ce3cf6f40e85a33f28e3c278c52	138
38391e42b2ec901180808799cd8f092a	137
6c3d33ea7d2aca16f1957fcfe4414ff3	138
02db6cddad8668b81f138f97770f5351	137
f7c37e5f95e14d07da8b0ef26ca01e94	138
839284ee4f1fc021680373d108269909	138
dc0cb0973a7d4beb63ac9d40aef3fb89	138
b4ff78ffc373e1b93b0de968cb301d79	138
6613d75219890ddf95b39ddeeaee1b43	138
c4b0bdfe2a18eed8e79d27e498027505	138
a9d42e3d93af557b970b08bd76b31203	138
ffd4e19641e7f3b92c69ceca2b791a53	138
896cdc5f7c21675a8edbb7b68fa1daf7	138
83c8475a1fb57d886822bb65f1b86320	135
307c19e863ca08cbe0f6780201ec758a	138
84fb74cb0c69b611e7b44caf130c0a9c	138
609c7596ddb7852edb4de2e6f845c212	134
fcb509771df328ac7bed2eef88b917a8	138
f7306f651208f871e79233b6dd3ce01d	138
d67def94a4cc17819b51f1c4ddcce2e1	138
b95a590d48c4b6c43bf09049f93c8ca9	138
5b8ae5cdc49699c83d634c16feff6c69	138
2d201ee557167318ba161cf06d80a9ab	138
859e009ef54ad8dd86fecefd8f931062	137
b51824c5b1f27a214c787e4bb1c3e585	138
de2bc14b7baa50ba9f3c4f47f1675e8f	138
04b9bd5c0f6994c409095c4c3a9a0e6f	138
98ba25cfc19e9cddeb0d89db28f1a476	138
dbe273b0ccb3ca2a9feaf67233a85081	135
d3d3efd90ff5afa6c85fa4e2630c9d0a	138
69ba9b6108deb4bf873dc314f9843d4f	137
9d54050cfe703f8ffa479042a9fa9f77	138
ef18ed7eb3b7fce42641cb0f096f2bf9	138
58cc04b5239f40b5f62c8bfae13cfa26	138
a0c5574c2378103f9d8237729448254a	138
be64a3d5dc634af1037d50cd42b431fe	138
7ab87f9067977364bdbe5ade827da825	138
e34fe177c6a4b76ee2ea964b74439f74	138
85e1f5a23e46a46181064fdb55bd5b64	138
e9154031208d21793b24a3ddff2dbe56	137
f76c2da5801008a082b1dec86a416a22	138
5d525e2e5133e9d2a85a734311018b8e	138
85894bcbee9978daf607bfcf65dcefb9	138
3b2e944f2ef70a6dbfe8382246cd4ac0	134
90d0314357de6530a36c605bd9f1b544	138
1dab5aba6615dc48befcf0cbf138e9e0	137
b59c00db0578239e73a1b632f441ac30	138
b8f529ba10618899279c4fd503248292	138
994e8c6cef0fed4edcefe279f38b022e	138
c916e92f036fbbf983ee61b9f4a25acd	138
4d9820f4d74f983c2dc4816d797b5073	136
5ba4c4b80bc78c592e8b569c9c3e530a	138
c7b88ed46e0bee7db4c78831fdaaf596	138
5556ea331b45e51ff0de6647953d4d37	138
b9484ff4859134c5619fd846c785230a	138
f06763e9bc180ab66a7748e3d14b795f	137
fc7416303713c46878fb2d78979c0665	137
ebedd2a051ba1a9a55e50d65855e8596	138
8f79f9e7382ee786577c41698cf1eb27	138
0d96278fc6b86142e1867b49d6af1fb0	138
2c2c781fe3b65f6651dc1a19eb6ef058	138
ee5bb27f47a0bcc595c66caba7f04dfe	137
47929e19383fda0ae12ead7a4452a636	138
ee79c613b3ded4bfae7d4da2298854be	138
a439428e3e1a87748911356d3c7f57ac	137
bb59e56e2c0f58d33381b13bbf8f7bec	138
b805d7f5f28540ad9a4534f8069be04d	138
ddd1ea5354be5fc9f759ef896f938773	138
6cb4c65427d1b568c0306f3c77a4af41	138
9caf288e934f3d06edbfba2a8b375798	138
b8d90cd13a952c441ac295735a7cd8eb	138
a4f9575ebad70677e975bca784c608fa	137
4c5064b53e4bce9619d103fea0689189	138
9d06912e4505ab401664f7a9a4136ff7	137
ea9898789e068a6071ae3200e5cfb12f	138
7d80ab3959a2c37b854114fd868919ab	138
afeee81a1c8c6d05e79e83461dfc00ca	136
57555f8c66771b4cfd45d3842e5de6bf	138
8ef6f4e794c39ffe9f85ee11f834e824	137
5e6a802d30515f18df20ffe2d52711dc	137
d5294b31280aa72ca03067d1ac6b8049	138
d208278ff6ef9d5b34548fef51173173	138
023fbe99e70aff35faec4f2944578ab7	138
cec97c07924a18dcac943c6b3d43d71f	138
50536993aab46a803965fdbbd8b14644	138
2a61fa7ddd971b6e84a664e2008f45f6	138
cf3bd27bdab02830bbb0f00c15464b23	138
dd46077ea4757d960dd6f1b879d12ac6	138
b874a9fc165b62119edf5c65cdaaa9df	137
3be9c5e20d0fb5a936799441d3604f2d	138
1b81888399a36babf1cdf2d8e81e4ad0	138
c88131626398a69023daf2d174720326	137
173b7a29e3278e372bd12fdc59464d6b	138
41b10b7576645dc31d8ad0b52ab937ec	138
66c6dec0bdb65f43109d6147d51e90c9	138
5e0f335881cef22aa532821a7552c38d	138
833faa3720cfe6306fabe1532e269670	138
c264eec8cc91bcbd322818afc6b97e28	137
3cd5d0a42c24c1f945aa54cf89723aff	138
cee9fe615e0db5060e2a5ee4f4fadc8a	138
1cf82d86f2b0e9f954621d49b0c248fa	138
167ac38daa9193b214bc23d3c0ca1cf5	138
5e1f75e75db483a9b77a8af37030d58b	138
e7efc82331d94041ebe07f2c121822d5	138
0afe7eedc11acde8fc7eec20943c807b	136
8a49179e05e9ac3fa503bab9ce137abf	137
af3953ef5e1f2e16db5a978645ded67b	138
cf8985fc8dc349cdbae23566fb3f8a71	138
cc47a5d15350b998b2990028636cf242	136
c9e0fe9e0f5f48af0389ec7c87392487	138
054c241d94d6919304f84346a0b6a419	138
510127b6509aeeb4128a7c10c93fa66e	138
83c7478553142cba349d0fc6e5caab12	138
a6e77ef64ad9fd3a68948a448ac34720	138
455873c88dbb1c0ce3a8eb0cb3911f2d	138
073453ee811fa2bb749cb7893be52522	138
91794cb8c0ce6433302369bae33aee7d	138
4f5069218993a18850950459f3767356	138
dc729d38033790815ba60c35caec0937	138
e0921db873011cb5f8de2a347c45ec5e	136
c98ff37370f7d7661dbe05804589f03c	138
fcc6d7a57cebc62e2bd0a97bdd01ba49	138
e325382f31fbb9def93aaa47638f5dd3	138
a691aa1f65c14bc78df0f32d3a3608b4	137
64b8e67b262a0e4a4378cb2d1cd88a4d	138
1ac247d021dc4ecb6a70cb52d8d5f6e2	138
ac41b8699e09a7a6b0f7e8862f456b66	138
6d53e67ca359f001ac483541eddd5ef7	137
8183f6c0692e0d0c0ef8ec0b7e999741	138
d647c390da31c182821e437e9effb1a5	137
1bca13901ab4fc49fa06f8f7729a7ab3	138
e93fa9b2418cf8bf1904650708527df7	138
afe42323e8beae2c41fe2ac073b222fa	138
3408bdc584cb2b7da6e5527d04de12a2	138
6cf660a4120d19d2cece74e3954563d5	137
85852583f562da143fe306a075a1af68	138
eb69dde32a128f16bb95bffa870e4ad0	138
eb04101fca429099ddc9e8eff6a750f0	138
ae491d0e7320de516eff4bac03578b64	137
e83d8becfcd7f5e6156638441b8acc6a	138
b95b0b931d0ee3f28893ea80d155afe2	137
89fd07a5f788b2520128930171f7f0d9	138
896a75007683655d24cb660db0d16031	138
b123286e7ef1a3196f076a5e40c8dbd0	137
52bc45a06863da9a9b9ea67959f78ddd	138
d890d86afa1c8f003b9a2f1ab850faf5	138
8af4eeff54f04ec0932f917597a941a1	138
4ccb6b6d3cf046d47bb9bf33d5352bcb	137
8f5c40411d3f5c23faa07d0ad589957f	138
fe739a8857fb2461356e657290af3ec9	137
aa27c72942df47a7f8ae170fc372f4a9	138
6ec71acc9892649efe47df670c7d4bf9	138
4484aaa13d6f560ba562ad10cac5b09e	138
8fe0c1c9e2c30349541aee5f03d314a6	138
7cea5b243edd4a9b8c5b04a0e5c51e44	138
c8e0d1ff2f2cef4e6b2b6319c7212e12	137
51e94b12e2944ca8a055adcb6bb95caf	137
5262aa118f6fe5e7043f0a8eba5e4e81	137
91aeff55845123d82be608293f94a8ad	138
360d4dcf2c682b7df3e746f883ed4135	138
6859a7938c206b42fb721f3aa4554b83	138
0081a195272e6782e70e57d9687ad8b8	137
c2c59543bfb8cbb1954003d9bbe2ca13	138
73c56e75aa9fd71739234682ea5219a7	137
0b2a5141ee0b275486fbef1d965cbcfe	138
7359235ceeb8636eb57818e2ef1c79cf	138
cd16a62d8534693824d3fc34faaa2e81	137
c7b936f47bd1bdd069c4340d20b031cd	138
7c5521bfd11c85d588c3e70f62fe12cb	138
471efa4b8e9a169b83ba2017ed89ddd6	138
6e26dc5e74603d570be5e62c8c717d72	138
6d79345eb810c6d4b056468a541f38d4	138
8ad3126dc8188ed320efa4412f1e699a	137
a862174f48f66392a50af798c11a3dce	138
c4d678db9aaeaa08cbd191a2d6ce572b	138
103c1ad09e4a5d9fdc47adfd4855c0cc	138
74ea0934b5b1a3f608b55b885fb883bb	138
d2ae9409a5d65f845b52d1a4cbcf15cd	137
18a75b01d7288825efb64486646bb449	138
2b7f771509bc99549aa32755211a2f53	138
0fe4ed712e5d15d5d25ed4387e9b6990	138
c7093aa635a44fdaaf008f97bf0f2883	138
6712a90f936f3c7ce509621a1cd0255a	136
ad9b04cb6958edff9bd189d077dd14ec	138
f804ceac7483ea8c78333bb9d94c4426	135
c2778ec4635f9720b7bee62be89364d0	138
0bafa94c5f15528f9605c53ba46bc966	137
52d2c2603a0f591a7ad67eb7954564b5	137
5e4feb7364f54f8a02795023225548f4	138
c50007ec3b56f6f68855588c013f89aa	138
030de8ff2a30818279e0909b667a01df	138
d178529e10e5b4506ecfb39da665ce42	138
6aa90ede647b7c88b34171f37eeeb204	137
06082b1dadfbd039fb895c15af51fb72	138
77c9155c41daa823bfacd0792d13c203	138
c81a580f909aac46374164f3371a1728	138
537ea93823f355ba08df1f42fd66473e	137
a766f9b56f3774424a2e20904a5c1309	137
336c5299b60f3f4f729da24789667bf5	138
e3ada1377af4787c383ecaeccc588152	138
d6ac37e80d976872704328b111914ff7	138
88ceb951434203d823a6425dc585c2a7	138
ff0de2013f75a265685d10f6c9d6aed3	138
81db39f711f3b26b513f36acb6a27f25	137
66c90a40fc2103cd96a7bf58eab4a8cb	138
db9d15de005c1d6c153061c197616691	138
8134db368063fa73852e1f67a0c6d25e	138
5b5a7671ecb39ab32f4fc2936c37b336	138
85e67a2b2bb99b12eccc4521659c69f9	138
795a088d7c1f9cc422dae77d60345b56	138
48c9110e22b83920895e81a8fede2770	136
2d2976d0d5058a3d51ae1b3c8fb24b62	134
81dbe2597954edd8677800ba21efbfe6	137
a7d8f2f7d95a4667c709162f354fb19e	138
3746b7b78e9a3be1591f8036adc8777c	138
51c76f51c1c9c02751e7575fa1ee1f85	138
54da717921b63fa2786451bd3ae8aacf	138
c95abaefe7618ce4762570b6c17c6691	136
ef7cd5e5e4ce55a361aca66ba7f589eb	138
dfeacab9ae1bf3f94330a8deb3ba6923	137
1907533bc150e15f001c36ce85e723b9	137
6496afe0d8582d29a562ca59f3f8ca4e	137
e49a82eb56546bfedf474de566ef5d68	138
0fe5d0188d4049f6df947d7259c55592	138
9778ba34a4288a0722a403de429947d4	137
f055175cc8a68c9f8e13ab0e2fb4dedf	138
f20b0369a1790db8514f7336e41d627e	137
7c4ce180422a1a33e0df9296b748e5d9	138
802e1c7e7922854a4d99140f09c45802	138
c39d18596d7800c9575598ff0c19a7f2	138
b37458cea09bd076682a998b0d1dafb1	137
e11757f45120874d520e4366ddf2f13a	138
9fdbcdacd1b040302d3004eafca903bd	138
a9e3fe6deabc8caa39ccc9281d088e81	138
cf0b69bd42a176360e51a80811d450fe	138
aaa49494a2e93619475d1add7bb5d514	138
f4807f91d6d2c25760760e061548fc81	138
2407c4488e9e32447cb273e64a007d0a	138
bef469eec29d787e50b1c65521182de7	138
c7a4d9a0cc411a07a6e8c40ffb42886b	138
8006c381a5694db222eb6a7879e3cdc2	138
e3d6e686393ba17319e2240eb2ce3b79	138
fc3bd0f35f58e4921ec4ed2ada5aaef9	137
01611dece4d7f1e2794d0e6e36994493	138
8b7febc166b5570da54914fd05b1d5b1	137
4b3593130a1b265475ff1323b746ad19	138
7d3a5ccc530d2a024101e19195b5d258	137
9adce172314a5774047630e3024a9cf2	138
62861d8f664ff972fc8ad2e41085fd81	138
e1695ba771e5f429cfeae55722dc297a	138
f667262748feab2be90986f816fbd6fb	136
